"Date","Price","Open","High","Low","Vol.","Change %"
"05/27/2020","54,000","53,500","54,000","53,000","1.45K","-1.10%"
"05/26/2020","54,600","53,300","54,600","53,000","9.40K","0.92%"
"05/25/2020","54,100","54,500","55,000","53,800","3.50K","0.19%"
"05/22/2020","54,000","53,100","54,400","53,000","4.60K","-1.10%"
"05/21/2020","54,600","52,000","54,900","52,000","26.95K","4.20%"
"05/20/2020","52,400","51,000","53,000","51,000","18.30K","3.76%"
"05/19/2020","50,500","50,500","51,000","50,400","5.90K","0.00%"
"05/18/2020","50,500","50,300","50,500","50,000","2.50K","0.40%"
"05/15/2020","50,300","51,600","52,100","50,300","14.53K","-2.52%"
"05/14/2020","51,600","50,300","52,800","50,300","8.10K","2.79%"
"05/13/2020","50,200","50,300","51,000","50,000","9.85K","0.00%"
"05/12/2020","50,200","50,000","50,300","49,000","6.11K","0.40%"
"05/11/2020","50,000","50,200","50,500","50,000","7.60K","0.00%"
"05/08/2020","50,000","50,000","50,500","48,200","8.20K","0.00%"
"05/07/2020","50,000","50,600","50,700","50,000","6.80K","-1.57%"
"05/06/2020","50,800","50,600","50,900","50,500","6.40K","0.00%"
"05/05/2020","50,800","51,000","51,000","50,500","3.30K","-0.39%"
"05/04/2020","51,000","52,000","52,000","50,500","6.60K","-0.20%"
"04/29/2020","51,100","52,200","52,200","51,100","3.20K","-2.11%"
"04/28/2020","52,200","49,200","52,500","48,000","32.62K","7.63%"
"04/27/2020","48,500","49,200","49,200","48,500","6.64K","-1.02%"
"04/24/2020","49,000","49,400","49,400","49,000","5.51K","-1.41%"
"04/23/2020","49,700","49,900","49,900","49,000","5.90K","0.40%"
"04/22/2020","49,500","50,000","50,000","49,000","3.66K","-1.00%"
"04/21/2020","50,000","48,100","51,900","48,000","17.41K","5.04%"
