"Date","Price","Open","High","Low","Vol.","Change %"
"04/22/2019","12,592","12,592","12,659","12,460","244.53K","0.00%"
"04/19/2019","12,592","12,725","12,725","12,592","124.17K","0.00%"
"04/18/2019","12,592","12,725","12,791","12,592","238.92K","-1.05%"
"04/17/2019","12,725","12,725","12,791","12,659","346.63K","0.00%"
"04/16/2019","12,725","12,924","12,924","12,592","105.98K","0.00%"
"04/12/2019","12,725","12,659","12,791","12,592","145.58K","-0.52%"
"04/11/2019","12,791","12,858","12,858","12,725","173.83K","0.00%"
"04/10/2019","12,791","12,858","12,858","12,659","330.62K","-0.52%"
"04/09/2019","12,858","12,924","12,990","12,858","747.10K","-0.51%"
"04/08/2019","12,924","12,858","12,924","12,791","641.22K","0.51%"
"04/05/2019","12,858","12,924","12,924","12,791","308.67K","0.00%"
"04/04/2019","12,858","12,725","12,924","12,725","668.32K","1.05%"
"04/03/2019","12,725","12,725","12,791","12,659","387.89K","0.00%"
"04/02/2019","12,725","12,725","12,858","12,659","647.73K","0.00%"
"04/01/2019","12,725","12,725","12,791","12,659","661.62K","1.06%"
"03/29/2019","12,592","12,725","12,858","12,592","749.84K","0.00%"
"03/28/2019","12,592","12,592","12,659","12,394","686.12K","1.60%"
"03/27/2019","12,394","12,394","12,460","12,327","206.73K","1.08%"
"03/26/2019","12,261","12,394","12,460","12,261","354.92K","-0.54%"
"03/25/2019","12,327","12,526","12,592","12,261","465.94K","-3.13%"
"03/22/2019","12,725","12,592","12,725","12,526","369.39K","1.59%"
"03/21/2019","12,526","12,791","12,858","12,526","429.40K","-2.07%"
"03/20/2019","12,791","12,924","12,924","12,592","838.37K","-1.03%"
"03/19/2019","12,924","13,056","13,189","12,592","564.33K","-1.52%"
